"","SUNSID","Acres","BUFF_DIST","Method","Start","Buff03km","Buffer05km","Buffer1km","Buff03SLR2","Buff05SLR2ft","Buff1SLR2ft","Buff03SFHA","Buff05SFHA","Buff1SFHA"
"1043","BAY06",593.049987792969,1000,"ParcelAll_bldgcnt","Footprint",NA,NA,1342,NA,NA,NA,NA,NA,90
"1044","BAY06",593.049987792969,1000,"ParcelRes_count","Footprint",NA,NA,853,NA,NA,NA,NA,NA,59
"1045","BAY06",593.049987792969,1000,"ParcelAll_count","Footprint",NA,NA,1611,NA,NA,NA,NA,NA,259
"1046","PAN11",1089.88000488281,1000,"Landscan_pop","Footprint",NA,NA,5314,NA,NA,2,NA,NA,354
"1047","PAN11",1089.88000488281,1000,"Census_pop20","Footprint",NA,NA,6050.90381912371,NA,NA,2.90103689923751,NA,NA,707.887919497158
"1048","PAN11",1089.88000488281,1000,"ParcelAll_bldgcnt","Footprint",NA,NA,3002,NA,NA,0,NA,NA,174
"1049","PAN11",1089.88000488281,1000,"ParcelRes_count","Footprint",NA,NA,1857,NA,NA,11,NA,NA,221
"1050","PAN11",1089.88000488281,1000,"ParcelAll_count","Footprint",NA,NA,3320,NA,NA,13,NA,NA,559
"1051","BAY03",4744.02001953125,1000,"Landscan_pop","Footprint",NA,NA,297,NA,NA,13,NA,NA,284
"1052","BAY03",4744.02001953125,1000,"Census_pop20","Footprint",NA,NA,186.541776942474,NA,NA,11.43192457394,NA,NA,169.81499438025
"1053","BAY03",4744.02001953125,1000,"ParcelAll_bldgcnt","Footprint",NA,NA,89,NA,NA,1,NA,NA,82
"1054","BAY03",4744.02001953125,1000,"ParcelRes_count","Footprint",NA,NA,102,NA,NA,33,NA,NA,99
"1055","BAY03",4744.02001953125,1000,"ParcelAll_count","Footprint",NA,NA,260,NA,NA,141,NA,NA,256
"1056","BAY09",3177.81005859375,1000,"Landscan_pop","Footprint",NA,NA,2308,NA,NA,NA,NA,NA,4
"1057","BAY09",3177.81005859375,1000,"Census_pop20","Footprint",NA,NA,2787.24853998357,NA,NA,NA,NA,NA,43.6934350453984
"1058","BAY09",3177.81005859375,1000,"ParcelAll_bldgcnt","Footprint",NA,NA,586,NA,NA,NA,NA,NA,3
"1059","BAY09",3177.81005859375,1000,"ParcelRes_count","Footprint",NA,NA,533,NA,NA,NA,NA,NA,12
"1060","BAY09",3177.81005859375,1000,"ParcelAll_count","Footprint",NA,NA,913,NA,NA,NA,NA,NA,46
"1061","TYN06",149.149993896484,1000,"Landscan_pop","Footprint",NA,NA,0,NA,NA,0,NA,NA,0
"1062","TYN06",149.149993896484,1000,"Census_pop20","Footprint",NA,NA,0.58829833664947,NA,NA,0.12573133785748,NA,NA,0.508036589128598
"1063","TYN06",149.149993896484,1000,"ParcelAll_bldgcnt","Footprint",NA,NA,0,NA,NA,0,NA,NA,0
"1064","TYN06",149.149993896484,1000,"ParcelRes_count","Footprint",NA,NA,0,NA,NA,0,NA,NA,0
"1065","TYN06",149.149993896484,1000,"ParcelAll_count","Footprint",NA,NA,3,NA,NA,3,NA,NA,3
"1066","PAN09",319.5,1000,"Landscan_pop","Footprint",NA,NA,5631,NA,NA,37,NA,NA,689
"1067","PAN09",319.5,1000,"Census_pop20","Footprint",NA,NA,6975.96040079276,NA,NA,59.1337399226684,NA,NA,1125.44442378578
"1068","PAN09",319.5,1000,"ParcelAll_bldgcnt","Footprint",NA,NA,3129,NA,NA,2,NA,NA,308
"1069","PAN09",319.5,1000,"ParcelRes_count","Footprint",NA,NA,2330,NA,NA,96,NA,NA,536
"1070","PAN09",319.5,1000,"ParcelAll_count","Footprint",NA,NA,3573,NA,NA,115,NA,NA,957
"1071","FRA02",498.089996337891,1000,"Landscan_pop","Footprint",NA,NA,411,NA,NA,1,NA,NA,189
"1072","FRA02",498.089996337891,1000,"Census_pop20","Footprint",NA,NA,558.954420731356,NA,NA,14.840077685265,NA,NA,287.737200515687
"1073","FRA02",498.089996337891,1000,"ParcelAll_bldgcnt","Footprint",NA,NA,301,NA,NA,4,NA,NA,127
"1074","FRA02",498.089996337891,1000,"ParcelRes_count","Footprint",NA,NA,211,NA,NA,21,NA,NA,99
"1075","FRA02",498.089996337891,1000,"ParcelAll_count","Footprint",NA,NA,510,NA,NA,94,NA,NA,292
"1076","FRA01",837.700012207031,1000,"Landscan_pop","Footprint",NA,NA,7,NA,NA,0,NA,NA,7
"1077","FRA01",837.700012207031,1000,"Census_pop20","Footprint",NA,NA,25.4360657502923,NA,NA,0.747459505949439,NA,NA,6.28562109759267
"1078","FRA01",837.700012207031,1000,"ParcelAll_bldgcnt","Footprint",NA,NA,3,NA,NA,0,NA,NA,3
"1079","FRA01",837.700012207031,1000,"ParcelRes_count","Footprint",NA,NA,3,NA,NA,3,NA,NA,3
"1080","FRA01",837.700012207031,1000,"ParcelAll_count","Footprint",NA,NA,51,NA,NA,32,NA,NA,46
"1081","BAY01",NA,300,"Landscan_pop","Point",0,NA,NA,0,NA,NA,0,NA,NA
"1082","BAY01",NA,300,"Census_pop20","Point",0.0210996114209368,NA,NA,0.000739572250905909,NA,NA,0.0210984220807349,NA,NA
"1083","BAY01",NA,300,"ParcelAll_bldgcnt","Point",0,NA,NA,0,NA,NA,0,NA,NA
"1084","BAY01",NA,300,"ParcelRes_count","Point",1,NA,NA,1,NA,NA,1,NA,NA
"1085","BAY01",NA,300,"ParcelAll_count","Point",5,NA,NA,5,NA,NA,5,NA,NA
"1086","BAY03",NA,300,"Landscan_pop","Point",0,NA,NA,NA,NA,NA,NA,NA,NA
"1087","BAY03",NA,300,"Census_pop20","Point",0,NA,NA,NA,NA,NA,NA,NA,NA
"1088","BAY03",NA,300,"ParcelAll_bldgcnt","Point",0,NA,NA,NA,NA,NA,NA,NA,NA
"1089","BAY03",NA,300,"ParcelRes_count","Point",0,NA,NA,NA,NA,NA,NA,NA,NA
"1090","BAY03",NA,300,"ParcelAll_count","Point",0,NA,NA,NA,NA,NA,NA,NA,NA
"1091","BAY04",NA,300,"Landscan_pop","Point",0,NA,NA,0,NA,NA,0,NA,NA
"1092","BAY04",NA,300,"Census_pop20","Point",0.609459017090805,NA,NA,0.0339035603700556,NA,NA,0.609456107824529,NA,NA
"1093","BAY04",NA,300,"ParcelAll_bldgcnt","Point",0,NA,NA,0,NA,NA,0,NA,NA
"1094","BAY04",NA,300,"ParcelRes_count","Point",0,NA,NA,0,NA,NA,0,NA,NA
"1095","BAY04",NA,300,"ParcelAll_count","Point",5,NA,NA,1,NA,NA,5,NA,NA
"1096","LYN01",NA,300,"Landscan_pop","Point",0,NA,NA,0,NA,NA,0,NA,NA
"1097","LYN01",NA,300,"Census_pop20","Point",1.9439465656196,NA,NA,0.2166267085404,NA,NA,1.9401200468849,NA,NA
"1098","LYN01",NA,300,"ParcelAll_bldgcnt","Point",0,NA,NA,0,NA,NA,0,NA,NA
"1099","LYN01",NA,300,"ParcelRes_count","Point",0,NA,NA,0,NA,NA,0,NA,NA
"1100","LYN01",NA,300,"ParcelAll_count","Point",2,NA,NA,2,NA,NA,2,NA,NA
"1101","LYN02",NA,300,"Landscan_pop","Point",0,NA,NA,0,NA,NA,0,NA,NA
"1102","LYN02",NA,300,"Census_pop20","Point",9.8993122717144,NA,NA,0.56596860725485,NA,NA,3.18039857724256,NA,NA
"1103","LYN02",NA,300,"ParcelAll_bldgcnt","Point",0,NA,NA,0,NA,NA,0,NA,NA
"1104","LYN02",NA,300,"ParcelRes_count","Point",0,NA,NA,0,NA,NA,0,NA,NA
"1105","LYN02",NA,300,"ParcelAll_count","Point",2,NA,NA,1,NA,NA,2,NA,NA
"1106","LYN03",NA,300,"Landscan_pop","Point",115,NA,NA,12,NA,NA,115,NA,NA
"1107","LYN03",NA,300,"Census_pop20","Point",113.632739184263,NA,NA,33.1654211909658,NA,NA,103.418690932414,NA,NA
"1108","LYN03",NA,300,"ParcelAll_bldgcnt","Point",37,NA,NA,1,NA,NA,37,NA,NA
"1109","LYN03",NA,300,"ParcelRes_count","Point",44,NA,NA,16,NA,NA,44,NA,NA
"1110","LYN03",NA,300,"ParcelAll_count","Point",62,NA,NA,27,NA,NA,61,NA,NA
"1111","LYN05",NA,300,"Landscan_pop","Point",128,NA,NA,NA,NA,NA,29,NA,NA
"1112","LYN05",NA,300,"Census_pop20","Point",189.199203796726,NA,NA,NA,NA,NA,64.2559081683958,NA,NA
"1113","LYN05",NA,300,"ParcelAll_bldgcnt","Point",52,NA,NA,NA,NA,NA,15,NA,NA
"1114","LYN05",NA,300,"ParcelRes_count","Point",61,NA,NA,NA,NA,NA,21,NA,NA
"1115","LYN05",NA,300,"ParcelAll_count","Point",71,NA,NA,NA,NA,NA,26,NA,NA
"1116","BAY07",NA,300,"Landscan_pop","Point",55,NA,NA,NA,NA,NA,NA,NA,NA
"1117","BAY07",NA,300,"Census_pop20","Point",83.3908061584506,NA,NA,NA,NA,NA,NA,NA,NA
"1118","BAY07",NA,300,"ParcelAll_bldgcnt","Point",18,NA,NA,NA,NA,NA,NA,NA,NA
"1119","BAY07",NA,300,"ParcelRes_count","Point",26,NA,NA,NA,NA,NA,NA,NA,NA
"1120","BAY07",NA,300,"ParcelAll_count","Point",31,NA,NA,NA,NA,NA,NA,NA,NA
"1121","BAY08",NA,300,"Landscan_pop","Point",127,NA,NA,NA,NA,NA,0,NA,NA
"1122","BAY08",NA,300,"Census_pop20","Point",188.136043632671,NA,NA,NA,NA,NA,0.357932005793745,NA,NA
"1123","BAY08",NA,300,"ParcelAll_bldgcnt","Point",94,NA,NA,NA,NA,NA,0,NA,NA
"1124","BAY08",NA,300,"ParcelRes_count","Point",84,NA,NA,NA,NA,NA,2,NA,NA
"1125","BAY08",NA,300,"ParcelAll_count","Point",118,NA,NA,NA,NA,NA,3,NA,NA
"1126","PAN09",NA,300,"Landscan_pop","Point",182,NA,NA,NA,NA,NA,61,NA,NA
"1127","PAN09",NA,300,"Census_pop20","Point",219.015004207432,NA,NA,NA,NA,NA,82.7245323098724,NA,NA
"1128","PAN09",NA,300,"ParcelAll_bldgcnt","Point",102,NA,NA,NA,NA,NA,29,NA,NA
"1129","PAN09",NA,300,"ParcelRes_count","Point",117,NA,NA,NA,NA,NA,72,NA,NA
"1130","PAN09",NA,300,"ParcelAll_count","Point",124,NA,NA,NA,NA,NA,78,NA,NA
"1131","PAN01",NA,300,"Landscan_pop","Point",0,NA,NA,0,NA,NA,0,NA,NA
"1132","PAN01",NA,300,"Census_pop20","Point",0.212445206812797,NA,NA,0,NA,NA,0.0436821444530351,NA,NA
"1133","PAN01",NA,300,"ParcelAll_bldgcnt","Point",9,NA,NA,0,NA,NA,0,NA,NA
"1134","PAN01",NA,300,"ParcelRes_count","Point",0,NA,NA,0,NA,NA,0,NA,NA
"1135","PAN01",NA,300,"ParcelAll_count","Point",9,NA,NA,6,NA,NA,9,NA,NA
"1136","PAN04",NA,300,"Landscan_pop","Point",100,NA,NA,1,NA,NA,24,NA,NA
"1137","PAN04",NA,300,"Census_pop20","Point",54.4125868675543,NA,NA,1.5334542014986,NA,NA,7.09823353466262,NA,NA
"1138","PAN04",NA,300,"ParcelAll_bldgcnt","Point",44,NA,NA,0,NA,NA,5,NA,NA
"1139","PAN04",NA,300,"ParcelRes_count","Point",45,NA,NA,9,NA,NA,13,NA,NA
"1140","PAN04",NA,300,"ParcelAll_count","Point",59,NA,NA,14,NA,NA,18,NA,NA
"1141","PAN05",NA,300,"Landscan_pop","Point",180,NA,NA,NA,NA,NA,NA,NA,NA
"1142","PAN05",NA,300,"Census_pop20","Point",204.612925071887,NA,NA,NA,NA,NA,NA,NA,NA
"1143","PAN05",NA,300,"ParcelAll_bldgcnt","Point",93,NA,NA,NA,NA,NA,NA,NA,NA
"1144","PAN05",NA,300,"ParcelRes_count","Point",85,NA,NA,NA,NA,NA,NA,NA,NA
"1145","PAN05",NA,300,"ParcelAll_count","Point",129,NA,NA,NA,NA,NA,NA,NA,NA
"1146","PAN07",NA,300,"Landscan_pop","Point",263,NA,NA,NA,NA,NA,NA,NA,NA
"1147","PAN07",NA,300,"Census_pop20","Point",321.818655147257,NA,NA,NA,NA,NA,NA,NA,NA
"1148","PAN07",NA,300,"ParcelAll_bldgcnt","Point",145,NA,NA,NA,NA,NA,NA,NA,NA
"1149","PAN07",NA,300,"ParcelRes_count","Point",155,NA,NA,NA,NA,NA,NA,NA,NA
"1150","PAN07",NA,300,"ParcelAll_count","Point",168,NA,NA,NA,NA,NA,NA,NA,NA
"1151","PAN12",NA,300,"Landscan_pop","Point",195,NA,NA,4,NA,NA,50,NA,NA
"1152","PAN12",NA,300,"Census_pop20","Point",165.246476381232,NA,NA,6.65753167807038,NA,NA,56.6364124691276,NA,NA
"1153","PAN12",NA,300,"ParcelAll_bldgcnt","Point",117,NA,NA,0,NA,NA,24,NA,NA
"1154","PAN12",NA,300,"ParcelRes_count","Point",94,NA,NA,2,NA,NA,26,NA,NA
"1155","PAN12",NA,300,"ParcelAll_count","Point",145,NA,NA,11,NA,NA,61,NA,NA
"1156","PAN10",NA,300,"Landscan_pop","Point",214,NA,NA,1,NA,NA,180,NA,NA
"1157","PAN10",NA,300,"Census_pop20","Point",160.939903055609,NA,NA,4.35612654164395,NA,NA,136.855395876851,NA,NA
"1158","PAN10",NA,300,"ParcelAll_bldgcnt","Point",72,NA,NA,0,NA,NA,61,NA,NA
"1159","PAN10",NA,300,"ParcelRes_count","Point",75,NA,NA,10,NA,NA,69,NA,NA
"1160","PAN10",NA,300,"ParcelAll_count","Point",86,NA,NA,12,NA,NA,80,NA,NA
"1161","PAN15",NA,300,"Landscan_pop","Point",0,NA,NA,0,NA,NA,0,NA,NA
"1162","PAN15",NA,300,"Census_pop20","Point",1.03900047358537,NA,NA,0,NA,NA,0.277266829698241,NA,NA
"1163","PAN15",NA,300,"ParcelAll_bldgcnt","Point",30,NA,NA,0,NA,NA,0,NA,NA
"1164","PAN15",NA,300,"ParcelRes_count","Point",0,NA,NA,0,NA,NA,0,NA,NA
"1165","PAN15",NA,300,"ParcelAll_count","Point",42,NA,NA,7,NA,NA,37,NA,NA
"1166","PAN14",NA,300,"Landscan_pop","Point",312,NA,NA,NA,NA,NA,NA,NA,NA
"1167","PAN14",NA,300,"Census_pop20","Point",265.175788012308,NA,NA,NA,NA,NA,NA,NA,NA
"1168","PAN14",NA,300,"ParcelAll_bldgcnt","Point",108,NA,NA,NA,NA,NA,NA,NA,NA
"1169","PAN14",NA,300,"ParcelRes_count","Point",103,NA,NA,NA,NA,NA,NA,NA,NA
"1170","PAN14",NA,300,"ParcelAll_count","Point",125,NA,NA,NA,NA,NA,NA,NA,NA
"1171","PAN03",NA,300,"Landscan_pop","Point",267,NA,NA,NA,NA,NA,NA,NA,NA
"1172","PAN03",NA,300,"Census_pop20","Point",177.519784601527,NA,NA,NA,NA,NA,NA,NA,NA
"1173","PAN03",NA,300,"ParcelAll_bldgcnt","Point",17,NA,NA,NA,NA,NA,NA,NA,NA
"1174","PAN03",NA,300,"ParcelRes_count","Point",0,NA,NA,NA,NA,NA,NA,NA,NA
"1175","PAN03",NA,300,"ParcelAll_count","Point",14,NA,NA,NA,NA,NA,NA,NA,NA
"1176","PAN11",NA,300,"Landscan_pop","Point",25,NA,NA,NA,NA,NA,2,NA,NA
"1177","PAN11",NA,300,"Census_pop20","Point",26.2264698134117,NA,NA,NA,NA,NA,8.72666564707603,NA,NA
"1178","PAN11",NA,300,"ParcelAll_bldgcnt","Point",25,NA,NA,NA,NA,NA,4,NA,NA
"1179","PAN11",NA,300,"ParcelRes_count","Point",25,NA,NA,NA,NA,NA,7,NA,NA
"1180","PAN11",NA,300,"ParcelAll_count","Point",51,NA,NA,NA,NA,NA,21,NA,NA
"1181","BAY06",NA,300,"Landscan_pop","Point",123,NA,NA,NA,NA,NA,28,NA,NA
"1182","BAY06",NA,300,"Census_pop20","Point",40.1581801685764,NA,NA,NA,NA,NA,4.35375928867708,NA,NA
"1183","BAY06",NA,300,"ParcelAll_bldgcnt","Point",24,NA,NA,NA,NA,NA,5,NA,NA
"1184","BAY06",NA,300,"ParcelRes_count","Point",22,NA,NA,NA,NA,NA,6,NA,NA
"1185","BAY06",NA,300,"ParcelAll_count","Point",49,NA,NA,NA,NA,NA,19,NA,NA
"1186","SPR01",NA,300,"Landscan_pop","Point",59,NA,NA,NA,NA,NA,NA,NA,NA
"1187","SPR01",NA,300,"Census_pop20","Point",64.3457663686274,NA,NA,NA,NA,NA,NA,NA,NA
"1188","SPR01",NA,300,"ParcelAll_bldgcnt","Point",17,NA,NA,NA,NA,NA,NA,NA,NA
"1189","SPR01",NA,300,"ParcelRes_count","Point",25,NA,NA,NA,NA,NA,NA,NA,NA
"1190","SPR01",NA,300,"ParcelAll_count","Point",51,NA,NA,NA,NA,NA,NA,NA,NA
"1191","SPR02",NA,300,"Landscan_pop","Point",233,NA,NA,NA,NA,NA,39,NA,NA
"1192","SPR02",NA,300,"Census_pop20","Point",213.718687581468,NA,NA,NA,NA,NA,31.6538639098045,NA,NA
"1193","SPR02",NA,300,"ParcelAll_bldgcnt","Point",93,NA,NA,NA,NA,NA,13,NA,NA
"1194","SPR02",NA,300,"ParcelRes_count","Point",105,NA,NA,NA,NA,NA,19,NA,NA
"1195","SPR02",NA,300,"ParcelAll_count","Point",120,NA,NA,NA,NA,NA,28,NA,NA
"1196","PAN16",NA,300,"Landscan_pop","Point",138,NA,NA,8,NA,NA,21,NA,NA
"1197","PAN16",NA,300,"Census_pop20","Point",63.3360079069519,NA,NA,6.64915861392769,NA,NA,24.8514725946952,NA,NA
"1198","PAN16",NA,300,"ParcelAll_bldgcnt","Point",31,NA,NA,2,NA,NA,15,NA,NA
"1199","PAN16",NA,300,"ParcelRes_count","Point",36,NA,NA,13,NA,NA,26,NA,NA
"1200","PAN16",NA,300,"ParcelAll_count","Point",64,NA,NA,29,NA,NA,48,NA,NA
"1201","PAN19",NA,300,"Landscan_pop","Point",66,NA,NA,0,NA,NA,0,NA,NA
"1202","PAN19",NA,300,"Census_pop20","Point",62.0578765370879,NA,NA,0.760822239233931,NA,NA,4.94960386067774,NA,NA
"1203","PAN19",NA,300,"ParcelAll_bldgcnt","Point",48,NA,NA,0,NA,NA,0,NA,NA
"1204","PAN19",NA,300,"ParcelRes_count","Point",37,NA,NA,0,NA,NA,0,NA,NA
"1205","PAN19",NA,300,"ParcelAll_count","Point",108,NA,NA,8,NA,NA,23,NA,NA
"1206","PAN17",NA,300,"Landscan_pop","Point",126,NA,NA,1,NA,NA,20,NA,NA
"1207","PAN17",NA,300,"Census_pop20","Point",187.429151609997,NA,NA,0.381704558125795,NA,NA,5.9453660564111,NA,NA
"1208","PAN17",NA,300,"ParcelAll_bldgcnt","Point",97,NA,NA,0,NA,NA,3,NA,NA
"1209","PAN17",NA,300,"ParcelRes_count","Point",96,NA,NA,5,NA,NA,10,NA,NA
"1210","PAN17",NA,300,"ParcelAll_count","Point",110,NA,NA,5,NA,NA,11,NA,NA
"1211","BAY09",NA,300,"Landscan_pop","Point",0,NA,NA,NA,NA,NA,NA,NA,NA
"1212","BAY09",NA,300,"Census_pop20","Point",1.77681720210985,NA,NA,NA,NA,NA,NA,NA,NA
"1213","BAY09",NA,300,"ParcelAll_bldgcnt","Point",1,NA,NA,NA,NA,NA,NA,NA,NA
"1214","BAY09",NA,300,"ParcelRes_count","Point",0,NA,NA,NA,NA,NA,NA,NA,NA
"1215","BAY09",NA,300,"ParcelAll_count","Point",4,NA,NA,NA,NA,NA,NA,NA,NA
"1216","TYN01",NA,300,"Landscan_pop","Point",0,NA,NA,NA,NA,NA,NA,NA,NA
"1217","TYN01",NA,300,"Census_pop20","Point",0,NA,NA,NA,NA,NA,NA,NA,NA
"1218","TYN01",NA,300,"ParcelAll_bldgcnt","Point",0,NA,NA,NA,NA,NA,NA,NA,NA
"1219","TYN01",NA,300,"ParcelRes_count","Point",0,NA,NA,NA,NA,NA,NA,NA,NA
"1220","TYN01",NA,300,"ParcelAll_count","Point",1,NA,NA,NA,NA,NA,NA,NA,NA
"1221","TYN02",NA,300,"Landscan_pop","Point",0,NA,NA,0,NA,NA,0,NA,NA
"1222","TYN02",NA,300,"Census_pop20","Point",0.0335266231432862,NA,NA,0.0133303726201701,NA,NA,0.0273137462666295,NA,NA
"1223","TYN02",NA,300,"ParcelAll_bldgcnt","Point",0,NA,NA,0,NA,NA,0,NA,NA
"1224","TYN02",NA,300,"ParcelRes_count","Point",0,NA,NA,0,NA,NA,0,NA,NA
"1225","TYN02",NA,300,"ParcelAll_count","Point",1,NA,NA,1,NA,NA,1,NA,NA
"1226","PAR01",NA,300,"Landscan_pop","Point",65,NA,NA,0,NA,NA,2,NA,NA
"1227","PAR01",NA,300,"Census_pop20","Point",99.6150107780152,NA,NA,0.000756052978861581,NA,NA,9.3692047825478,NA,NA
"1228","PAR01",NA,300,"ParcelAll_bldgcnt","Point",41,NA,NA,0,NA,NA,0,NA,NA
"1229","PAR01",NA,300,"ParcelRes_count","Point",47,NA,NA,0,NA,NA,1,NA,NA
"1230","PAR01",NA,300,"ParcelAll_count","Point",56,NA,NA,1,NA,NA,3,NA,NA
"1231","PAR02",NA,300,"Landscan_pop","Point",163,NA,NA,NA,NA,NA,NA,NA,NA
"1232","PAR02",NA,300,"Census_pop20","Point",226.281373516986,NA,NA,NA,NA,NA,NA,NA,NA
"1233","PAR02",NA,300,"ParcelAll_bldgcnt","Point",123,NA,NA,NA,NA,NA,NA,NA,NA
"1234","PAR02",NA,300,"ParcelRes_count","Point",106,NA,NA,NA,NA,NA,NA,NA,NA
"1235","PAR02",NA,300,"ParcelAll_count","Point",145,NA,NA,NA,NA,NA,NA,NA,NA
"1236","PAR06",NA,300,"Landscan_pop","Point",66,NA,NA,2,NA,NA,NA,NA,NA
"1237","PAR06",NA,300,"Census_pop20","Point",71.5496559980948,NA,NA,2.27991521944021,NA,NA,NA,NA,NA
"1238","PAR06",NA,300,"ParcelAll_bldgcnt","Point",44,NA,NA,0,NA,NA,NA,NA,NA
"1239","PAR06",NA,300,"ParcelRes_count","Point",18,NA,NA,0,NA,NA,NA,NA,NA
"1240","PAR06",NA,300,"ParcelAll_count","Point",37,NA,NA,7,NA,NA,NA,NA,NA
"1241","PAR03",NA,300,"Landscan_pop","Point",27,NA,NA,1,NA,NA,12,NA,NA
"1242","PAR03",NA,300,"Census_pop20","Point",23.9866851911781,NA,NA,1.06958285622014,NA,NA,4.10970170675928,NA,NA
"1243","PAR03",NA,300,"ParcelAll_bldgcnt","Point",18,NA,NA,0,NA,NA,2,NA,NA
"1244","PAR03",NA,300,"ParcelRes_count","Point",20,NA,NA,8,NA,NA,8,NA,NA
"1245","PAR03",NA,300,"ParcelAll_count","Point",22,NA,NA,9,NA,NA,9,NA,NA
"1246","PAR05",NA,300,"Landscan_pop","Point",29,NA,NA,2,NA,NA,19,NA,NA
"1247","PAR05",NA,300,"Census_pop20","Point",50.8700933333067,NA,NA,2.80012246156421,NA,NA,21.3799017125775,NA,NA
"1248","PAR05",NA,300,"ParcelAll_bldgcnt","Point",43,NA,NA,0,NA,NA,15,NA,NA
"1249","PAR05",NA,300,"ParcelRes_count","Point",34,NA,NA,6,NA,NA,20,NA,NA
"1250","PAR05",NA,300,"ParcelAll_count","Point",51,NA,NA,15,NA,NA,31,NA,NA
"1251","CAL02",NA,300,"Landscan_pop","Point",0,NA,NA,0,NA,NA,0,NA,NA
"1252","CAL02",NA,300,"Census_pop20","Point",48.4865592745683,NA,NA,46.1006450415085,NA,NA,48.4864148820485,NA,NA
"1253","CAL02",NA,300,"ParcelAll_bldgcnt","Point",1,NA,NA,1,NA,NA,1,NA,NA
"1254","CAL02",NA,300,"ParcelRes_count","Point",3,NA,NA,2,NA,NA,3,NA,NA
"1255","CAL02",NA,300,"ParcelAll_count","Point",6,NA,NA,5,NA,NA,6,NA,NA
"1256","CAL01",NA,300,"Landscan_pop","Point",44,NA,NA,2,NA,NA,28,NA,NA
"1257","CAL01",NA,300,"Census_pop20","Point",30.5553407344463,NA,NA,2.49609979426018,NA,NA,14.7653079539796,NA,NA
"1258","CAL01",NA,300,"ParcelAll_bldgcnt","Point",19,NA,NA,0,NA,NA,11,NA,NA
"1259","CAL01",NA,300,"ParcelRes_count","Point",31,NA,NA,21,NA,NA,31,NA,NA
"1260","CAL01",NA,300,"ParcelAll_count","Point",38,NA,NA,26,NA,NA,36,NA,NA
"1261","TYN03",NA,300,"Landscan_pop","Point",0,NA,NA,0,NA,NA,0,NA,NA
"1262","TYN03",NA,300,"Census_pop20","Point",0,NA,NA,0,NA,NA,0,NA,NA
"1263","TYN03",NA,300,"ParcelAll_bldgcnt","Point",0,NA,NA,0,NA,NA,0,NA,NA
"1264","TYN03",NA,300,"ParcelRes_count","Point",0,NA,NA,0,NA,NA,0,NA,NA
"1265","TYN03",NA,300,"ParcelAll_count","Point",1,NA,NA,1,NA,NA,1,NA,NA
"1266","TYN05",NA,300,"Landscan_pop","Point",0,NA,NA,0,NA,NA,0,NA,NA
"1267","TYN05",NA,300,"Census_pop20","Point",0,NA,NA,0,NA,NA,0,NA,NA
"1268","TYN05",NA,300,"ParcelAll_bldgcnt","Point",0,NA,NA,0,NA,NA,0,NA,NA
"1269","TYN05",NA,300,"ParcelRes_count","Point",0,NA,NA,0,NA,NA,0,NA,NA
"1270","TYN05",NA,300,"ParcelAll_count","Point",1,NA,NA,1,NA,NA,1,NA,NA
"1271","TYN04",NA,300,"Landscan_pop","Point",0,NA,NA,0,NA,NA,0,NA,NA
"1272","TYN04",NA,300,"Census_pop20","Point",0,NA,NA,0,NA,NA,0,NA,NA
"1273","TYN04",NA,300,"ParcelAll_bldgcnt","Point",0,NA,NA,0,NA,NA,0,NA,NA
"1274","TYN04",NA,300,"ParcelRes_count","Point",0,NA,NA,0,NA,NA,0,NA,NA
"1275","TYN04",NA,300,"ParcelAll_count","Point",0,NA,NA,0,NA,NA,0,NA,NA
"1276","TYN06",NA,300,"Landscan_pop","Point",0,NA,NA,0,NA,NA,0,NA,NA
"1277","TYN06",NA,300,"Census_pop20","Point",0.00857700657533253,NA,NA,0.000873627831620563,NA,NA,0.00652576595504189,NA,NA
"1278","TYN06",NA,300,"ParcelAll_bldgcnt","Point",0,NA,NA,0,NA,NA,0,NA,NA
"1279","TYN06",NA,300,"ParcelRes_count","Point",0,NA,NA,0,NA,NA,0,NA,NA
"1280","TYN06",NA,300,"ParcelAll_count","Point",1,NA,NA,0,NA,NA,1,NA,NA
"1281","MEX01",NA,300,"Landscan_pop","Point",2,NA,NA,0,NA,NA,1,NA,NA
"1282","MEX01",NA,300,"Census_pop20","Point",9.48528650316278,NA,NA,0.399454174432484,NA,NA,6.98505710004835,NA,NA
"1283","MEX01",NA,300,"ParcelAll_bldgcnt","Point",8,NA,NA,0,NA,NA,0,NA,NA
"1284","MEX01",NA,300,"ParcelRes_count","Point",6,NA,NA,0,NA,NA,3,NA,NA
"1285","MEX01",NA,300,"ParcelAll_count","Point",19,NA,NA,1,NA,NA,6,NA,NA
"1286","MEX02",NA,300,"Landscan_pop","Point",48,NA,NA,0,NA,NA,4,NA,NA
"1287","MEX02",NA,300,"Census_pop20","Point",44.6792628652274,NA,NA,1.36255362108501,NA,NA,2.38414463735895,NA,NA
"1288","MEX02",NA,300,"ParcelAll_bldgcnt","Point",40,NA,NA,0,NA,NA,3,NA,NA
"1289","MEX02",NA,300,"ParcelRes_count","Point",47,NA,NA,1,NA,NA,6,NA,NA
"1290","MEX02",NA,300,"ParcelAll_count","Point",147,NA,NA,13,NA,NA,19,NA,NA
"1291","MEX03",NA,300,"Landscan_pop","Point",31,NA,NA,0,NA,NA,3,NA,NA
